DATE,Recession,Discount_Rate,Indus_Production_YoY,CPI_YoY,Core_CPI_YoY,PPI_YoY,Unemployment_Rate,Disposable_Income_YoY,PCE_YoY,SP500PE,TB3MS,RSAFS_MoM
1/1/1940,0,,,,,,,,,13.23,0.01,
2/1/1940,0,,,,,,,,,12.73,0.02,
3/1/1940,0,,,,,,,,,12.27,0.02,
4/1/1940,0,,,,,,,,,12.19,0.02,
5/1/1940,0,,,,,,,,,10.34,0.06,
6/1/1940,0,,,,,,,,,9.3,0.1,
7/1/1940,0,,,,,,,,,9.48,0.05,
8/1/1940,0,,,,,,,,,9.56,0.04,
9/1/1940,0,,,,,,,,,9.84,0.05,
10/1/1940,0,,,,,,,,,10.03,0.02,
11/1/1940,0,,,,,,,,,10.36,0.02,
12/1/1940,0,,,,,,,,,10.03,0.02,
1/1/1941,0,,17.35049454,1.438848921,,1.459854015,,,,10.02,0.02,
2/1/1941,0,,24.75588185,0.714285714,,2.205882353,,,,9.36,0.04,
3/1/1941,0,,31.66749318,1.428571429,,3.703703704,,,,9.39,0.11,
4/1/1941,0,,29.4118362,2.142857143,,6.666666667,,,,9.01,0.1,
5/1/1941,0,,31.42880758,2.857142857,,8.148148148,,,,8.73,0.11,
6/1/1941,0,,28.3078895,4.255319149,,11.94029851,,,,8.95,0.12,
7/1/1941,0,,28.26797201,5,,14.17910448,,,,9.13,0.12,
8/1/1941,0,,29.00275296,6.428571429,,16.41791045,,,,8.83,0.13,
9/1/1941,0,,26.33119491,7.857142857,,17.91044776,,,,8.61,0.1,
10/1/1941,0,,25.65684605,9.285714286,,16.91176471,,,,8.33,0.09,
11/1/1941,0,,23.36286187,10,,16.05839416,,,,8.01,0.28,
12/1/1941,0,,21.2123075,9.929078014,,17.39130435,,,,7.55,0.33,
1/1/1942,0,,20.69806737,11.34751773,,18.70503597,,,,7.97,0.27,
2/1/1942,0,,19.32100684,12.05673759,,20.14388489,,,,8.01,0.25,
3/1/1942,0,,16.96185607,12.67605634,,20,,,,7.87,0.25,
4/1/1942,0,,13.38392614,12.58741259,,18.05555556,,,,7.69,0.32,
5/1/1942,0,,8.695456873,13.19444444,,16.43835616,,,,7.93,0.37,
6/1/1942,0,,8.153017357,10.88435374,,13.33333333,,,,8.5,0.37,
7/1/1942,0,,9.478944492,11.56462585,,11.11111111,,,,8.94,0.38,
8/1/1942,0,,11.47588105,10.73825503,,9.615384615,,,,9.01,0.38,
9/1/1942,0,,14.05153041,9.271523179,,8.860759494,,,,9.23,0.38,
10/1/1942,0,,16.70492397,9.150326797,,8.176100629,,,,9.61,0.38,
11/1/1942,0,,18.93746779,9.090909091,,8.805031447,,,,9.47,0.38,
12/1/1942,0,,19.77227773,9.032258065,,7.407407407,,,,9.24,0.38,
1/1/1943,0,,18.48559903,7.643312102,,6.060606061,,,,9.67,0.38,
2/1/1943,0,,19.47473794,6.962025316,,5.988023952,,,,10.12,0.38,
3/1/1943,0,,19.04731236,7.5,,5.952380952,,,,10.35,0.38,
4/1/1943,0,,24.05381002,8.074534161,,5.294117647,,,,10.59,0.38,
5/1/1943,0,,24.66650136,7.36196319,,5.294117647,,,,10.91,0.38,
6/1/1943,0,,23.72524926,7.36196319,,5.294117647,,,,11,0.38,
7/1/1943,0,,24.45880999,6.097560976,,4.705882353,,,,11.3,0.38,
8/1/1943,0,,23.31908643,4.848484848,,4.093567251,,,,10.8,0.38,
9/1/1943,0,,23.61422964,5.454545455,,3.488372093,,,,11.1,0.38,
10/1/1943,0,,21.47145815,4.191616766,,3.488372093,,,,11.5,0.38,
11/1/1943,0,,20.19398124,3.571428571,,2.312138728,,,,11.48,0.38,
12/1/1943,0,,15.93939009,2.958579882,,2.298850575,,,,12.21,0.38,
1/1/1944,0,,16.16574732,2.958579882,,1.714285714,,,,12.65,0.38,
2/1/1944,0,,14.10276497,2.958579882,,0.564971751,,,,12.61,0.38,
3/1/1944,0,,13.09060909,1.162790698,,0.561797753,,,,13.01,0.38,
4/1/1944,0,,11.66941553,0.574712644,,0,,,,12.83,0.38,
5/1/1944,0,,10.16083907,0,,0,,,,13.1,0.38,
6/1/1944,0,,10.39405978,0.571428571,,0.558659218,,,,13.77,0.38,
7/1/1944,0,,6.956060518,1.724137931,,0.561797753,,,,14.23,0.38,
8/1/1944,0,,6.132741961,2.312138728,,0.561797753,,,,14.13,0.38,
9/1/1944,0,,2.824080367,1.724137931,,0.561797753,,,,14,0.38,
10/1/1944,0,,1.63685947,1.724137931,,0.561797753,,,,14.19,0.38,
11/1/1944,0,,-0.484891455,1.724137931,,1.694915254,,,,13.93,0.38,
12/1/1944,0,,0.490631734,2.298850575,,1.123595506,,,,14.09,0.38,
1/1/1945,0,,-1.618319692,2.298850575,,1.685393258,,,,14.35,0.38,
2/1/1945,0,,-2.728293056,2.298850575,,1.685393258,,,,14.67,0.38,
3/1/1945,1,,-3.215236045,2.298850575,,1.117318436,,,,14.51,0.38,
4/1/1945,1,,-4.983406584,1.714285714,,1.675977654,,,,14.67,0.38,
5/1/1945,1,,-6.957751565,2.285714286,,2.234636872,,,,15.02,0.38,
6/1/1945,1,,-8.766347466,2.840909091,,1.666666667,,,,15.09,0.38,
7/1/1945,1,,-10.73158636,2.259887006,,2.234636872,,,,14.83,0.38,
8/1/1945,1,,-21.02696055,2.259887006,,1.675977654,,,,14.93,0.38,
9/1/1945,1,,-27.62499324,2.259887006,,1.117318436,,,,16,0.38,
10/1/1945,1,,-30.75697593,2.259887006,,1.675977654,,,,16.84,0.38,
11/1/1945,0,,-27.59717912,2.259887006,,2.222222222,,,,17.57,0.38,
12/1/1945,0,,-27.03532747,2.247191011,,2.222222222,,,,18.05,0.38,
1/1/1946,0,,-30.42741526,2.247191011,,1.657458564,,,,19.17,0.38,
2/1/1946,0,,-33.6633238,1.685393258,,2.209944751,,,,19.64,0.38,
3/1/1946,0,,-26.24584512,2.808988764,,3.867403315,,,,19.48,0.38,
4/1/1946,0,,-26.22702186,3.370786517,,4.395604396,,,,21.2,0.38,
5/1/1946,0,,-26.95683672,3.351955307,,4.371584699,,,,21.74,0.38,
6/1/1946,0,,-20.64022554,3.314917127,,6.010928962,,,,22.12,0.38,
7/1/1946,0,,-16.02894152,9.392265193,,17.4863388,,,,21.07,0.38,
8/1/1946,0,,-2.845414755,11.60220994,,21.97802198,,,,20.27,0.38,
9/1/1946,0,,8.704639984,12.70718232,,18.2320442,,,,16.96,0.38,
10/1/1946,0,,15.34861996,14.91712707,,26.92307692,,,,15.58,0.38,
11/1/1946,0,,11.88341742,17.67955801,,30.97826087,,,,14.64,0.38,
12/1/1946,0,,12.05283389,18.13186813,,32.06521739,,,,14.27,0.38,
1/1/1947,0,,20.09478506,18.13186813,,33.15217391,,,,13.46,0.38,
2/1/1947,0,,27.11384558,18.78453039,,33.51351351,,,,13.17,0.38,
3/1/1947,0,,15.76601858,19.67213115,,34.57446809,,,,11.94,0.38,
4/1/1947,0,,16.97234402,19.02173913,,32.10526316,,,,11,0.38,
5/1/1947,0,,21.90499805,18.37837838,,30.89005236,,,,10.37,0.38,
6/1/1947,0,,14.7979819,17.64705882,,28.86597938,,,,10.31,0.38,
7/1/1947,0,,10.41162423,12.12121212,,17.6744186,,,,10.68,0.66,
8/1/1947,0,,7.112567013,11.38613861,,15.31531532,,,,10.22,0.75,
9/1/1947,0,,5.955490385,12.74509804,,21.96261682,,,,9.72,0.8,
10/1/1947,0,,5.040567495,10.57692308,,14.28571429,,,,9.84,0.85,
11/1/1947,0,,5.811500764,8.450704225,,10.78838174,,,,9.6,0.92,
12/1/1947,0,,5.578235325,8.837209302,,11.93415638,,,,9.34,0.95,
1/1/1948,0,,4.920745323,10.23255814,,13.06122449,3.4,,,9.02,0.97,
2/1/1948,0,,4.501022629,9.302325581,,10.12145749,3.8,,,8.41,1,
3/1/1948,0,,2.723628417,6.849315068,,7.509881423,4,,,8.36,1,
4/1/1948,0,,3.725879144,8.675799087,,9.163346614,3.9,,,8.75,1,
5/1/1948,0,,5.078454162,9.132420091,,10,3.5,,,8.92,1,
6/1/1948,0,,6.445590586,9.545454545,,10.8,3.6,,,9.04,1,
7/1/1948,0,,7.073283012,9.90990991,,10.67193676,3.6,,,8.51,1,
8/1/1948,0,,6.054772628,8.888888889,,10.15625,3.9,,,7.97,1.06,
9/1/1948,0,,4.456665898,6.52173913,,7.662835249,3.8,,,7.61,1.09,
10/1/1948,0,,4.222587093,6.086956522,,5.303030303,3.7,,,7.55,1.12,
11/1/1948,0,,1.515194207,4.761904762,,4.119850187,3.8,,,6.9,1.14,
12/1/1948,1,,0.188070175,2.991452991,,1.470588235,4,,,6.63,1.16,
1/1/1949,1,,-1.313273694,1.265822785,,-1.444043321,4.3,,,6.62,1.17,
2/1/1949,1,,-2.434267804,1.276595745,,-1.470588235,4.7,,,6.29,1.17,
3/1/1949,1,,-3.219875741,1.709401709,,-1.470588235,5,,,6.26,1.17,
4/1/1949,1,,-3.969598751,0.420168067,,-3.284671533,5.3,,,6.24,1.17,
5/1/1949,1,,-6.877933785,-0.418410042,,-4.363636364,6.1,,,6.18,1.17,
6/1/1949,1,,-8.256843168,-0.829875519,,-6.137184116,6.2,,,5.82,1.17,
7/1/1949,1,,-8.440419564,-2.868852459,,-7.142857143,6.7,,,6.16,1.02,
8/1/1949,1,,-7.182437755,-2.857142857,,-7.80141844,6.8,,,6.39,1.04,
9/1/1949,1,,-5.565177789,-2.448979592,,-7.117437722,6.6,,,6.48,1.07,
10/1/1949,1,,-9.76060824,-2.868852459,,-6.474820144,7.9,,,6.71,1.05,
11/1/1949,0,,-6.156974041,-1.652892562,,-6.474820144,6.4,,,6.87,1.08,
12/1/1949,0,,-3.577832568,-2.074688797,,-6.15942029,6.6,,,7.13,1.1,
1/1/1950,0,1.5,-0.950333748,-2.083333333,,-5.128205128,6.5,,,7.22,1.07,
2/1/1950,0,1.5,0.384066248,-1.260504202,,-2.611940299,6.4,,,7.31,1.12,
3/1/1950,0,1.5,5.675044217,-0.840336134,,-2.611940299,6.3,,,7.32,1.12,
4/1/1950,0,1.5,9.842222792,-1.255230126,,-1.509433962,5.8,,,7.35,1.15,
5/1/1950,0,1.5,13.97232409,-0.420168067,,0.380228137,5.5,,,7.43,1.16,
6/1/1950,0,1.5,17.59971436,-0.418410042,,2.307692308,5.4,,,7.38,1.15,
7/1/1950,0,1.5,21.64275333,1.687763713,,5,5,,,6.68,1.16,
8/1/1950,0,1.59,24.20651027,2.100840336,,7.307692308,4.5,,,6.93,1.2,
9/1/1950,0,1.75,22.19957035,2.092050209,,8.812260536,4.4,,,7.01,1.3,
10/1/1950,0,1.75,27.75513302,3.797468354,,10,4.2,,,7.2,1.31,
11/1/1950,0,1.75,24.25465839,3.781512605,,11.53846154,4.2,,,7.08,1.36,
12/1/1950,0,1.75,24.21909051,5.93220339,,14.67181467,4.3,,,6.95,1.34,
1/1/1951,0,1.75,22.45645346,8.085106383,,17.76061776,3.7,,,7.48,1.34,
2/1/1951,0,1.75,22.7531326,9.361702128,,18.3908046,3.4,,,7.76,1.36,
3/1/1951,0,1.75,19.44444444,9.322033898,,18.3908046,3.4,,,7.64,1.4,
4/1/1951,0,1.75,15.77038953,9.322033898,,18.00766284,3.1,,,7.85,1.47,
5/1/1951,0,1.75,12.78505501,9.282700422,,16.28787879,3,,,7.96,1.55,
6/1/1951,0,1.75,9.013624805,8.823529412,,14.66165414,3.2,,,7.92,1.45,
7/1/1951,0,1.75,3.953995662,7.468879668,,10.98901099,3.1,,,8.28,1.56,
8/1/1951,0,1.75,-0.159823184,6.58436214,,7.885304659,3.1,,,8.87,1.62,
9/1/1951,0,1.75,1.125960475,6.967213115,,5.985915493,3.3,,,9.35,1.63,
10/1/1951,0,1.75,0.319646369,6.504065041,,5.244755245,3.5,,,9.39,1.54,
11/1/1951,0,1.75,1.280037134,6.882591093,,3.793103448,3.5,,,9.22,1.56,
12/1/1951,0,1.75,0.156725146,6,,1.346801347,3.1,,,9.59,1.73,
1/1/1952,0,1.75,0.940321913,4.330708661,,-1.639344262,3.2,,,9.97,1.57,
2/1/1952,0,1.75,0.934460325,2.33463035,,-3.55987055,3.1,,,9.84,1.54,
3/1/1952,0,1.75,0.775578224,1.937984496,,-3.55987055,2.9,,,9.92,1.59,
4/1/1952,0,1.75,-0.309750818,2.325581395,,-3.896103896,2.9,,,9.97,1.57,
5/1/1952,0,1.75,-0.93213438,1.930501931,,-3.583061889,3,,,10.06,1.67,
6/1/1952,0,1.75,-1.404168407,2.316602317,,-3.278688525,3,,,10.42,1.7,
7/1/1952,0,1.75,-1.426424214,3.088803089,,-2.310231023,3.2,,,10.69,1.81,
8/1/1952,0,1.75,5.919948584,3.088803089,,-0.996677741,3.4,,,10.7,1.83,
9/1/1952,0,1.75,9.061720219,2.298850575,,-1.661129568,3.1,,,10.5,1.71,
10/1/1952,0,1.75,10.3500761,1.908396947,,-1.993355482,3,,,10.22,1.74,
11/1/1952,0,1.75,11.69025753,1.136363636,,-2.657807309,2.8,,,10.49,1.85,
12/1/1952,0,1.75,11.61688115,0.754716981,,-3.322259136,2.7,,,10.85,2.09,
1/1/1953,0,1.88,10.71440947,0.377358491,,-3,2.9,,,10.86,1.96,
2/1/1953,0,2,10.64823849,0.760456274,,-2.348993289,2.6,,,10.69,1.97,
3/1/1953,0,2,11.2305738,1.140684411,,-2.013422819,2.6,,,10.7,2.01,
4/1/1953,0,2,12.73346809,0.757575758,,-2.027027027,2.7,,,10.06,2.19,
5/1/1953,0,2,14.42021255,1.136363636,,-1.689189189,2.5,,,10,2.16,
6/1/1953,0,2,15.03142581,1.132075472,,-1.694915254,2.5,,,9.54,2.11,
7/1/1953,0,2,18.32810117,0.374531835,,-0.675675676,2.6,,,9.63,2.04,
8/1/1953,1,2,10.57418956,0.74906367,,-1.677852349,2.7,,,9.61,2.04,
9/1/1953,1,2,4.519011293,0.74906367,,-0.675675676,2.9,,,9.13,1.79,
10/1/1953,1,2,2.5976117,1.123595506,,-1.016949153,3.1,,,9.45,1.38,
11/1/1953,1,2,-1.838612439,0.74906367,,-0.682593857,3.5,,,9.71,1.44,
12/1/1953,1,2,-4.781758072,0.74906367,,0.343642612,4.5,,,9.89,1.6,
1/1/1954,1,2,-5.750070422,1.127819549,,1.030927835,4.9,,,10.09,1.18,
2/1/1954,1,1.79,-5.997053606,1.509433962,,0.687285223,5.2,,,10.26,0.97,
3/1/1954,1,1.75,-7.330586293,1.127819549,,0.342465753,5.7,,,10.42,1.03,
4/1/1954,1,1.63,-8.264428939,0.751879699,,1.379310345,5.9,,,10.74,0.97,
5/1/1954,1,1.5,-8.219164123,0.74906367,,1.030927835,5.9,,,11.06,0.76,
6/1/1954,0,1.5,-7.564998516,0.373134328,,0.689655172,5.6,,,11.05,0.64,
7/1/1954,0,1.5,-8.559473636,0.373134328,,-0.340136054,5.8,,,11.49,0.72,
8/1/1954,0,1.5,-8.196696323,0,,0,6,,,11.7,0.92,
9/1/1954,0,1.5,-6.13659235,-0.371747212,,-0.680272109,6.1,,,11.96,1.01,
10/1/1954,0,1.5,-4.219391625,-0.740740741,,-0.342465753,5.7,,,12.02,0.98,
11/1/1954,0,1.5,-0.288326527,-0.371747212,,0.343642612,5.3,,,12.28,0.93,
12/1/1954,0,1.5,3.545156381,-0.743494424,,-0.684931507,5,,,12.62,1.15,
1/1/1955,0,1.5,6.696406334,-0.743494424,,-0.680272109,4.9,,,12.56,1.22,
2/1/1955,0,1.5,7.715059845,-0.743494424,,0,4.7,,,12.7,1.17,
3/1/1955,0,1.5,10.89535419,-0.743494424,,-0.341296928,4.6,,,12.33,1.28,
4/1/1955,0,1.63,12.91255738,-0.373134328,,-0.340136054,4.7,,,12.39,1.59,
5/1/1955,0,1.75,14.02956573,-0.743494424,,-1.020408163,4.3,,,12,1.45,
6/1/1955,0,1.75,13.83946114,-0.743494424,,0.342465753,4.2,,,12.35,1.41,
7/1/1955,0,1.75,14.56164202,-0.371747212,,0,4,,,12.96,1.6,
8/1/1955,0,1.97,14.5833218,-0.371747212,,0.341296928,4.2,,,12.6,1.9,
9/1/1955,0,2.18,15.15573535,0.373134328,,1.369863014,4.1,,,12.89,2.07,
10/1/1955,0,2.25,15.7117188,0.373134328,,1.718213058,4.3,,,12.03,2.23,
11/1/1955,0,2.36,14.16186524,0.373134328,,1.02739726,4.2,,,12.63,2.24,
12/1/1955,0,2.5,13.12421741,0.374531835,,1.724137931,4.2,,,12.53,2.54,
1/1/1956,0,2.5,11.29693222,0.374531835,,1.712328767,4,,,12.12,2.41,
2/1/1956,0,2.5,8.952960584,0.374531835,,1.706484642,3.9,,,12.12,2.32,
3/1/1956,0,2.5,6.460494173,0.374531835,,2.397260274,4.2,,,12.87,2.25,
4/1/1956,0,2.65,5.984034661,0.74906367,,2.730375427,4,,,13.13,2.6,
5/1/1956,0,2.75,3.403370754,1.123595506,,4.12371134,4.3,,,12.82,2.61,
6/1/1956,0,2.75,2.352638027,1.872659176,,3.412969283,4.3,,,12.85,2.49,
7/1/1956,0,2.75,-1.556703667,2.23880597,,3.071672355,4.4,,,13.73,2.31,
8/1/1956,0,2.81,2.597233224,1.865671642,,3.401360544,4.1,,,13.83,2.6,
9/1/1956,0,3,4.258249669,1.858736059,,3.378378378,3.9,,,13.54,2.84,
10/1/1956,0,3,3.426678057,2.230483271,,3.378378378,3.9,,,13.43,2.9,
11/1/1956,0,3,2.278665756,2.230483271,,4.06779661,4.3,,,13.35,2.99,
12/1/1956,0,3,3.404592612,2.985074627,,4.406779661,4.2,,,13.62,3.21,
1/1/1957,0,3,2.381196517,2.985074627,,4.377104377,4.2,,,13.34,3.11,
2/1/1957,0,3,4.298597854,3.358208955,,4.026845638,3.9,,,12.77,3.1,
3/1/1957,0,3,4.172113187,3.731343284,,3.678929766,3.7,,,12.95,3.08,
4/1/1957,0,3,2.007587954,3.717472119,,3.322259136,3.9,,,13.22,3.07,
5/1/1957,0,3,2.531484664,3.703703704,,2.310231023,4.1,,,13.71,3.06,
6/1/1957,0,3,3.703633332,3.308823529,,2.640264026,4.3,,,13.9,3.29,
7/1/1957,0,3,7.641985593,3.284671533,,3.642384106,4.2,,,14.12,3.16,
8/1/1957,0,3.15,3.417998635,3.663003663,,3.289473684,4.1,,,13.27,3.37,
9/1/1957,1,3.5,0.247646666,3.284671533,,2.287581699,4.4,,,12.67,3.53,
10/1/1957,1,3.5,-2.08600492,2.909090909,,1.960784314,4.5,,,12,3.58,
11/1/1957,1,3.23,-3.589035421,3.272727273,,1.954397394,5.1,,,11.86,3.31,
12/1/1957,1,3,-6.829469635,2.898550725,,1.948051948,5.2,,,11.97,3.04,
1/1/1958,1,2.94,-8.201124439,3.623188406,2.807017544,1.612903226,5.8,,,12.49,2.44,
2/1/1958,1,2.75,-11.03031341,3.249097473,2.797202797,1.612903226,6.4,,,12.83,1.53,
3/1/1958,1,2.35,-12.01460638,3.597122302,2.787456446,2.258064516,6.7,,,13.41,1.3,
4/1/1958,1,2.03,-12.30025299,3.584229391,2.430555556,1.607717042,7.4,,,13.79,1.13,
5/1/1958,0,1.75,-11.11111111,3.214285714,2.430555556,2.258064516,7.4,,,14.57,0.91,
6/1/1958,0,1.75,-8.990014657,2.846975089,2.422145329,1.607717042,7.3,,,15.27,0.83,
7/1/1958,0,1.75,-8.201124439,2.473498233,2.068965517,0.958466454,7.5,,,15.78,0.91,
8/1/1958,0,1.75,-6.365146928,2.120141343,2.068965517,0.636942675,7.4,,,16.47,1.69,
9/1/1958,0,1.91,-4.691367095,2.120141343,2.06185567,0.958466454,7.1,,,17,2.44,
10/1/1958,0,2,-2.130446131,2.120141343,1.712328767,0.961538462,6.7,,,17.67,2.63,
11/1/1958,0,2.4,3.208911042,2.112676056,1.706484642,0.958466454,6.2,,,18.19,2.67,
12/1/1958,0,2.5,5.366722813,1.76056338,2.04778157,0.636942675,6.2,,,18.51,2.77,
1/1/1959,0,2.5,8.933796182,1.398601399,2.04778157,0.634920635,6,,,18.77,2.82,
2/1/1959,0,2.5,13.48727381,1.048951049,1.700680272,0.634920635,5.9,,,18.04,2.7,
3/1/1959,0,2.92,16.55166753,0.347222222,1.694915254,0,5.6,,,18.06,2.8,
4/1/1959,0,3,21.03786085,0.346020761,1.694915254,0.632911392,5.2,,,17.81,2.95,
5/1/1959,0,3.05,21.66707992,0.346020761,2.033898305,0.315457413,5.1,,,17.55,2.84,
6/1/1959,0,3.5,18.67403482,0.692041522,2.027027027,0.316455696,5,,,16.9,3.21,
7/1/1959,0,3.5,14.13339945,0.689655172,2.027027027,0.316455696,5.1,,,17.52,3.2,
8/1/1959,0,3.5,8.104704813,1.038062284,2.027027027,0,5.2,,,17.37,3.38,
9/1/1959,0,3.83,6.994401781,1.384083045,2.02020202,0.316455696,5.5,,,16.63,4.04,
10/1/1959,0,4,4.993690025,1.730103806,2.356902357,0.317460317,5.7,,,16.68,4.05,
11/1/1959,0,4,2.612307963,1.379310345,2.013422819,-0.316455696,5.8,,,16.82,4.15,
12/1/1959,0,4,8.820077805,1.730103806,2.006688963,-0.316455696,5.3,,,17.42,4.49,
1/1/1960,0,4,10.03664671,1.034482759,2.006688963,-0.315457413,5.2,5.490753912,5.71708592,17.12,4.35,
2/1/1960,0,4,6.963110472,1.730103806,2.341137124,-0.315457413,4.8,5.213941627,5.071059432,16.45,3.96,
3/1/1960,0,4,4.497057568,1.730103806,2,0.315457413,5.4,4.701576577,5.596418292,16.23,3.31,
4/1/1960,0,4,1.506688733,1.724137931,2,0,5.2,4.606365159,7.783472133,16.65,3.23,
5/1/1960,1,4,-0.114211474,1.724137931,1.661129568,-0.314465409,5.1,4.357479878,4.397342613,16.72,3.29,
6/1/1960,1,3.65,-1.482631246,1.718213058,1.655629139,0,5.4,3.833425262,3.739786298,17.56,2.46,
7/1/1960,1,3.5,0.584401477,1.369863014,1.324503311,0,5.5,4.106945976,4.27942102,17.11,2.3,
8/1/1960,1,3.18,3.99050159,1.369863014,1.324503311,0,5.6,4.512735327,3.560274828,17.3,2.3,
9/1/1960,1,3,3.026782659,1.023890785,0.99009901,-0.315457413,5.5,4.416229644,2.837754473,16.76,2.48,
10/1/1960,1,3,3.658531054,1.360544218,1.315789474,0.316455696,6.1,4.595487067,3.903345725,16.43,2.3,
11/1/1960,1,3,1.575630252,1.360544218,1.315789474,0.634920635,6.1,3.685503686,3.871167544,16.96,2.37,
12/1/1960,1,3,-6.164447539,1.360544218,0.655737705,0.634920635,6.6,2.160994057,2.60142459,17.37,2.25,
1/1/1961,1,3,-8.453862448,1.706484642,0.983606557,0.632911392,6.6,2.993527508,2.657601978,18.6,2.24,
2/1/1961,1,3,-7.744165369,1.360544218,0.653594771,0.632911392,6.9,3.36654996,2.582231786,19.74,2.42,
3/1/1961,0,3,-6.342192831,1.360544218,0.980392157,0,6.9,3.576230169,2.271350697,20.75,2.39,
4/1/1961,0,3,-3.65306885,1.016949153,0.980392157,-0.628930818,7,2.962369896,0.326894502,21.44,2.29,
5/1/1961,0,3,-2.057307053,1.016949153,0.980392157,-0.630914826,7.1,3.510638298,3,21.8,2.29,
6/1/1961,0,3,0.578990189,0.675675676,0.977198697,-1.261829653,6.9,4.462151394,3.271735838,21.66,2.33,
7/1/1961,0,3,2.090325925,1.351351351,1.307189542,-0.630914826,7,4.712734975,2.776101388,21.55,2.24,
8/1/1961,0,3,3.139352841,1.013513514,1.633986928,-0.316455696,6.6,4.874172185,3.166465621,22.27,2.39,
9/1/1961,0,3,4.11309144,1.351351351,1.633986928,-0.316455696,6.7,4.863864658,3.299340132,22.05,2.28,
10/1/1961,0,3,6.235314194,0.67114094,0.974025974,-0.630914826,6.5,5.44593528,3.309481216,21.96,2.3,
11/1/1961,0,3,9.426969833,0.67114094,1.298701299,-0.630914826,6.1,6.529752501,4.323196184,22.61,2.48,
12/1/1961,0,3,12.53025895,0.67114094,1.628664495,-0.315457413,6,7.641459545,6.368849985,22.49,2.6,
1/1/1962,0,3,11.42137944,0.67114094,1.298701299,-0.314465409,5.8,6.546216287,6.321493076,21.25,2.72,
2/1/1962,0,3,13.38180798,1.006711409,1.298701299,-0.314465409,5.5,6.774361647,6.083308361,21.21,2.73,
3/1/1962,0,3,13.30137214,1.006711409,1.294498382,-0.314465409,5.6,7.242990654,5.833580101,20.86,2.72,
4/1/1962,0,3,11.25575082,1.342281879,1.294498382,0,5.6,7.672369103,6.338862559,20,2.73,
5/1/1962,0,3,9.451477526,1.342281879,1.618122977,0,5.5,6.860226105,6.501912327,18.33,2.69,
6/1/1962,0,3,7.709954375,1.342281879,1.290322581,0.638977636,5.5,5.822527333,5.720152537,16.03,2.73,
7/1/1962,0,3,7.508441443,1,1.290322581,0.317460317,5.4,5.638432364,6.106870229,16.32,2.92,
8/1/1962,0,3,6.651571378,1.337792642,1.286173633,0.317460317,5.7,5.784288962,6.08009354,16.67,2.82,
9/1/1962,0,3,7.449090535,1.333333333,1.286173633,1.26984127,5.6,6.125535669,7.084785134,16.43,2.78,
10/1/1962,0,3,5.537364027,1.333333333,1.286173633,0.634920635,5.4,5.439121756,5.772005772,15.7,2.74,
11/1/1962,0,3,4.362180644,1.333333333,0.961538462,0.634920635,5.7,4.819574889,6.230351529,16.57,2.83,
12/1/1962,0,3,3.459562046,1.333333333,1.282051282,0,5.5,4.618029968,6.015891033,17.07,2.87,
